RUN094_time_s,RUN094_Id,RUN094_ImpactMax,RUN094_HoleMax,RUN094_Tmax,RUN094_JouleMax,RUN092_nearest_time_s,RUN092_Id,RUN092_ImpactMax,RUN092_HoleMax,RUN092_Tmax,RUN092_JouleMax
3.27982155599901e-09,7.144192638e-08,3.284296242e+18,6.170089986e+19,336.614574,4278988683.0,3.28929220308965e-09,8.56141307e-08,644203601600.0,5.095396004e+19,315.7147382,3994513396.0
3.43464311199801e-09,6.21694162e-08,1.852850519e+19,6.069715481e+19,335.6697489,3922360265.0,3.4535844061793e-09,7.530386493e-08,105138077900.0,4.979226972e+19,314.9291115,3568224645.0
3.58946466799702e-09,5.457838205e-08,1.60011441e+20,5.975606851e+19,334.783905,3621043708.0,3.61787660926895e-09,6.675796695e-08,19366299770.0,4.872145702e+19,314.2203026,3200694924.0
3.74428622399603e-09,4.850366676e-08,1.873101504e+21,5.887021346e+19,333.9515664,3346307743.0,3.7821688123586e-09,5.959084986e-08,386904788.4,4.772953746e+19,313.579205,2890572629.0
3.89910777999503e-09,4.419042947e-08,2.865757662e+22,5.803251805e+19,333.1680422,3102682181.0,3.88422852216253e-09,5.571510203e-08,369960420.8,4.714909811e+19,313.2117199,2724484209.0
4e-09,4.376508356e-08,1.684614484e+23,5.750936266e+19,332.6819933,2962333092.0,4e-09,5.176923388e-08,374566016.2,4.652069932e+19,312.8205827,2549570859.0
4.25e-09,1.969075914e-07,1.251187188e+25,5.628140218e+19,331.5836699,3750877049.0,4.25e-09,4.46148543e-08,398042971.3,4.526193994e+19,312.0587351,2228705513.0
4.48720307026097e-09,9.251131915e-07,7.076993949e+25,5.52060122e+19,330.8075641,21103976040.0,4.5e-09,3.894358272e-08,444878505.2,4.412212654e+19,311.393751,1967474149.0
4.69143589932755e-09,1.562958967e-06,1.211875115e+26,5.434552447e+19,330.3339818,36087931840.0,4.75e-09,3.438040519e-08,527957530.8,4.308637495e+19,310.8090897,1753203552.0
4.89566872839414e-09,2.048196225e-06,1.589424423e+26,5.353543168e+19,329.9375794,47357963630.0,4.875e-09,3.24195776e-08,591530804.5,4.26035158e+19,310.5426155,1660005386.0
5.09990155746072e-09,2.505543711e-06,1.943879857e+26,5.276958364e+19,329.612212,57986581940.0,5.125e-09,2.899354674e-08,799382165.9,4.170036372e+19,310.0543186,1492154605.0
5.3041343865273e-09,2.940580789e-06,2.278137503e+26,5.204384361e+19,329.353183,68075097740.0,5.25e-09,2.748459249e-08,972457635.1,4.127724378e+19,309.8300875,1421754964.0
5.50836721559388e-09,3.353613818e-06,2.592297859e+26,5.135464652e+19,329.1531606,77631260470.0,5.625e-09,2.359113523e-08,2215484901.0,4.011682466e+19,309.2248107,1233604542.0
5.91683287372705e-09,4.102122724e-06,3.151638331e+26,5.007287597e+19,328.8965616,94883742380.0,6.04394263277601e-09,2.012854302e-08,8604055149.0,3.897089495e+19,308.6779438,1070925159.0
6.0823882941374e-09,4.382043798e-06,3.35706369e+26,4.958665087e+19,328.8396319,101314029000.0,6.04394263277601e-09,2.012854302e-08,8604055149.0,3.897089495e+19,308.6779438,1070925159.0
6.41349913495812e-09,4.928879283e-06,3.752963591e+26,4.867445257e+19,328.7993726,113857163500.0,6.32323772129335e-09,1.824298206e-08,26144634320.0,3.827666125e+19,308.3700517,979763898.2
7e-09,5.779049163e-06,4.348435964e+26,4.722642582e+19,328.915051,133253375100.0,7e-09,1.498137459e-08,457896627700.0,3.678043165e+19,307.72415,803472647.8
7.5e-09,6.399680123e-06,4.76565989e+26,4.61217478e+19,329.1489838,147335169300.0,7.5e-09,1.384317943e-08,3512718623000.0,3.580883638e+19,307.3204069,700333672.5
7.98219761649041e-09,6.990344101e-06,5.153020413e+26,4.515304301e+19,329.4823124,160709579700.0,8e-09,1.401507645e-08,36162277810000.0,3.49193344e+19,306.9660615,611277141.5
8.46439523298081e-09,7.595855572e-06,5.541079157e+26,4.426603081e+19,329.9233959,174382971800.0,8.5e-09,1.693694007e-08,508730350300000.0,3.408714431e+19,306.6523577,531126598.0
8.94659284947122e-09,8.180114032e-06,5.903575227e+26,4.345010787e+19,330.4552093,187515583100.0,9e-09,4.873815925e-08,1.120187078e+16,3.332884869e+19,306.3722909,456260734.6
9e-09,8.241774301e-06,5.94097177e+26,4.336378052e+19,330.5185529,188897038800.0,9e-09,4.873815925e-08,1.120187078e+16,3.332884869e+19,306.3722909,456260734.6
1e-08,9.251273565e-06,6.52487203e+26,4.189310746e+19,331.7931042,211380636200.0,1e-08,1.634467054e-06,5.096346144e+17,3.206484745e+19,305.8932647,7889310988.0
1.125e-08,1.019893107e-05,7.01558828e+26,4.037055442e+19,333.5063019,232233130500.0,1.10223538860562e-08,2.230834211e-06,6.835196066e+17,3.09700267e+19,305.490441,10561968040.0
1.25e-08,1.091499259e-05,7.340441967e+26,3.909122141e+19,335.2429973,247799787500.0,1.2611769430281e-08,2.812714615e-06,8.555895182e+17,2.951612678e+19,304.994719,13229215750.0
1.375e-08,1.142959913e-05,7.530138897e+26,3.798559623e+19,336.9326988,258800231700.0,1.36713797930975e-08,3.125586169e-06,9.47573335e+17,2.86876749e+19,304.7285548,14669957150.0
1.5e-08,1.170445992e-05,7.571900355e+26,3.702528965e+19,338.4868999,264432100700.0,1.52607953373223e-08,3.593080497e-06,1.081867306e+18,2.760819872e+19,304.3974254,16799300240.0
1.625e-08,1.177882408e-05,7.500242554e+26,3.616355336e+19,339.8515083,265641330500.0,1.6020910820637e-08,3.783242821e-06,1.135257801e+18,2.715448817e+19,304.4621009,17648004640.0
1.75e-08,1.173844938e-05,7.370612756e+26,3.537695124e+19,341.0350293,264358520000.0,1.75411417872665e-08,4.02289987e-06,1.202810469e+18,2.634557714e+19,304.6607962,18705620980.0
2e-08,1.145037752e-05,7.018788605e+26,3.396602918e+19,342.9276052,257329350600.0,2e-08,4.186377999e-06,1.251726736e+18,2.525745458e+19,304.9427419,19436371610.0
2.25e-08,1.097161796e-05,6.593675424e+26,3.271803659e+19,344.2642935,246237544900.0,2.125e-08,4.209967105e-06,1.26029966e+18,2.477763017e+19,305.0673886,19542296170.0
2.5e-08,1.038731737e-05,6.141117942e+26,3.159924085e+19,345.1326088,232942851000.0,2.55276038736606e-08,4.104943791e-06,1.238530603e+18,2.338218321e+19,305.400072,19079393850.0
2.75e-08,9.763645874e-06,5.693557586e+26,3.057671063e+19,345.6212974,218876685800.0,2.78977423718748e-08,3.969889368e-06,1.204716329e+18,2.272819334e+19,305.5294121,18478619610.0
3e-08,9.141376541e-06,5.26863214e+26,2.963341915e+19,345.8121945,204911355700.0,3e-08,3.824530857e-06,1.167080161e+18,2.220409358e+19,305.615993,17829940330.0
3.25e-08,8.54359674e-06,4.874646035e+26,2.875819174e+19,345.7740497,191535667600.0,3.25e-08,3.636582923e-06,1.117286002e+18,2.163391297e+19,305.6899509,16988195740.0
3.5e-08,7.982355972e-06,4.514526643e+26,2.79427614e+19,345.5626321,179000769500.0,3.5e-08,3.444227788e-06,1.065310596e+18,2.111125971e+19,305.738024,16123391610.0
3.75e-08,7.462456386e-06,4.187943194e+26,2.718072162e+19,345.2219148,167402516700.0,3.75e-08,3.255868849e-06,1.013554281e+18,2.062899991e+19,305.7656373,15273245850.0
4e-08,6.984485835e-06,3.892886739e+26,2.646688014e+19,344.785945,156747080500.0,4e-08,3.076154429e-06,9.634368783e+17,2.018179156e+19,305.7784921,14459026050.0
4.5e-08,6.146282307e-06,3.386042988e+26,2.516617505e+19,343.7658639,138071950200.0,4.5e-08,2.750340948e-06,8.708332396e+17,1.937612117e+19,305.7744459,12975068730.0
5e-08,5.44619087e-06,2.972005837e+26,2.401515366e+19,342.6372162,122473837000.0,5e-08,2.470893937e-06,7.896605571e+17,1.867080301e+19,305.7416876,11694129460.0
5.5e-08,4.859349692e-06,2.630914528e+26,2.299345709e+19,341.4452427,109392223700.0,5.5e-08,2.234011226e-06,7.196075275e+17,1.804940921e+19,305.6915928,10602316130.0
6e-08,4.364329308e-06,2.347297084e+26,2.20803237e+19,340.2413611,98353784770.0,6e-08,2.033514776e-06,6.594257368e+17,1.75007044e+19,305.6320025,9673852963.0
6.5e-08,3.944085784e-06,2.109306171e+26,2.126144985e+19,339.0821413,88976257230.0,6.5e-08,1.863329429e-06,6.077791139e+17,1.701122789e+19,305.5669253,8882581873.0
7e-08,3.585179097e-06,1.907998054e+26,2.052482557e+19,337.9754442,80961014930.0,7e-08,1.718187631e-06,5.632740201e+17,1.657269778e+19,305.4993819,8205418908.0
7.5e-08,3.27698157e-06,1.736512354e+26,1.986027311e+19,336.9103163,74072263990.0,7.5e-08,1.593713857e-06,5.247539909e+17,1.617825874e+19,305.4313809,7622952474.0
8e-08,3.011025136e-06,1.589518301e+26,1.925910395e+19,335.893055,68122280580.0,8e-08,1.486336081e-06,4.912617162e+17,1.582217588e+19,305.3642668,7119184910.0
9e-08,2.579016244e-06,1.352604026e+26,1.821900474e+19,334.041822,58444192170.0,9e-08,1.311441714e-06,4.361866099e+17,1.520788856e+19,305.2364002,6296060021.0
1e-07,2.249387013e-06,1.173279927e+26,1.735803975e+19,332.4085997,51045673330.0,1e-07,1.176914789e-06,3.933738517e+17,1.469948214e+19,305.1186076,5660629497.0
1.1e-07,1.993798235e-06,1.035017632e+26,1.663687897e+19,330.9554511,45298323520.0,1.1e-07,1.071055577e-06,3.594065e+17,1.427252767e+19,305.0119499,5159185731.0
1.3e-07,1.630328217e-06,8.394056367e+25,1.550941181e+19,328.5654907,37104287790.0,1.3e-07,9.167980798e-07,3.094615545e+17,1.36046278e+19,304.8308395,4426142844.0
1.5e-07,1.393259947e-06,7.122532161e+25,1.46870963e+19,326.6742884,31741964420.0,1.5e-07,8.110793918e-07,2.749176808e+17,1.311078333e+19,304.6869078,3922084701.0
1.7e-07,1.230262694e-06,6.248846141e+25,1.407305337e+19,325.181931,28044255660.0,1.6e-07,7.700715032e-07,2.614475492e+17,1.291110547e+19,304.6264827,3726179313.0
1.9e-07,1.11319986e-06,5.62060497e+25,1.360528133e+19,323.9637992,25381752600.0,1.8e-07,7.041984265e-07,2.397242383e+17,1.258109681e+19,304.5242599,3411008411.0
2.1e-07,1.026041619e-06,5.151629762e+25,1.324186738e+19,323.0528486,23394853310.0,2.00930020268775e-07,6.519666748e-07,2.22424801e+17,1.231162661e+19,304.4389908,3160695517.0
2.3e-07,9.591726039e-07,4.790479186e+25,1.295474971e+19,322.4625242,21867275300.0,2.30323696040944e-07,5.973631974e-07,2.042668177e+17,1.202385958e+19,304.3469944,2898605406.0
2.7e-07,8.63742096e-07,4.271581894e+25,1.25349132e+19,322.0227009,19681177770.0,2.61938668658471e-07,5.545710005e-07,1.899829942e+17,1.179540423e+19,304.2742366,2692899018.0
3.5e-07,7.534745785e-07,3.661560231e+25,1.204167742e+19,321.2718842,17141944990.0,3.25168613893525e-07,4.967519907e-07,1.706060132e+17,1.148509707e+19,304.1792247,2414502822.0
5e-07,6.572989822e-07,3.107391406e+25,1.161366524e+19,319.1428994,14905943420.0,5e-07,4.177876363e-07,1.439923291e+17,1.106388603e+19,304.0736866,2033372266.0
5.1e-07,6.534057737e-07,3.08392494e+25,1.15968562e+19,319.0049117,14814642900.0,5.1e-07,4.149624478e-07,1.430372469e+17,1.104893652e+19,304.0717492,2019721514.0
5.3e-07,6.46056607e-07,3.039435139e+25,1.156519257e+19,318.7364996,14642204010.0,5.3e-07,4.0961745e-07,1.412284977e+17,1.102084341e+19,304.0688885,1993874581.0
5.7e-07,6.329692317e-07,2.959378238e+25,1.150775573e+19,318.2308648,14334644240.0,5.7e-07,3.999664238e-07,1.37961739e+17,1.097185363e+19,304.0668634,1947209985.0
6.5e-07,6.115959933e-07,2.826230421e+25,1.141097787e+19,317.3445796,13831295830.0,6.5e-07,3.838800328e-07,1.325113733e+17,1.088789756e+19,304.0619502,1869403395.0
8.1e-07,5.807755137e-07,2.62839832e+25,1.126507269e+19,316.022232,13104015470.0,8.1e-07,3.600067954e-07,1.244131582e+17,1.075796222e+19,304.0629134,1753916714.0
1e-06,5.557545315e-07,2.461670028e+25,1.114140613e+19,315.0453154,12512717720.0,1e-06,3.400616093e-07,1.176397468e+17,1.064449799e+19,304.1019219,1657437512.0
1.1e-06,5.455664096e-07,2.391938686e+25,1.108975306e+19,314.7154011,12271561000.0,1.1e-06,3.318062965e-07,1.148334376e+17,1.059620283e+19,304.1311792,1617497415.0
1.3e-06,5.289215774e-07,2.275719793e+25,1.100359556e+19,314.3031099,11876298110.0,1.3e-06,3.18162455e-07,1.101926156e+17,1.051463524e+19,304.2013597,1551491788.0
1.7e-06,5.047901973e-07,2.102164961e+25,1.087433438e+19,314.2142394,11298828040.0,1.7e-06,2.980589679e-07,1.033391002e+17,1.039013114e+19,304.3695392,1454117154.0
2e-06,4.91578201e-07,2.004313439e+25,1.080108646e+19,314.3942898,10979350950.0,2e-06,2.868841798e-07,9.951863768e+16,1.031852878e+19,304.5054235,1399888953.0
2.2e-06,4.842201584e-07,1.949010938e+25,1.075939709e+19,314.5576266,10800060430.0,2.2e-06,2.806099976e-07,9.736999097e+16,1.027751769e+19,304.5969684,1369406844.0
2.6e-06,4.718379197e-07,1.855192149e+25,1.06878142e+19,314.9363458,10496782590.0,2.6e-06,2.700154213e-07,9.373255683e+16,1.020678844e+19,304.7769378,1317829233.0
3.4e-06,4.530709463e-07,1.712216772e+25,1.057558529e+19,315.778436,10033901220.0,3.4e-06,2.539072072e-07,8.818253557e+16,1.00954443e+19,305.1179442,1239191436.0
5e-06,4.278591578e-07,1.522242891e+25,1.04167275e+19,317.5036185,9408866488.0,5e-06,2.323525667e-07,8.071535046e+16,9.938161849e+18,305.7308131,1133501797.0
5.5e-06,4.219906198e-07,1.478695713e+25,1.037810446e+19,318.0277228,9263005617.0,5.5e-06,2.273692138e-07,7.898130974e+16,9.900226077e+18,305.907265,1108977110.0
6.5e-06,4.118442841e-07,1.404702619e+25,1.030974958e+19,319.0487039,9011184158.0,6.5e-06,2.188246606e-07,7.600130131e+16,9.833652556e+18,306.2474631,1066847807.0
8.5e-06,3.958182157e-07,1.291840741e+25,1.019713376e+19,321.0007493,8614558966.0,8.5e-06,2.05547119e-07,7.135459966e+16,9.726053133e+18,306.8904849,1001199651.0
1e-05,3.86268199e-07,1.227298557e+25,1.012692122e+19,322.3967905,8379063434.0,1e-05,1.978070622e-07,6.863436824e+16,9.660680004e+18,307.3491815,962793135.4
1.1e-05,3.806993619e-07,1.190644436e+25,1.008472873e+19,323.3021727,8241775487.0,1.1e-05,1.933526668e-07,6.706662814e+16,9.622136511e+18,307.6468175,940666611.4
1.3e-05,3.708695432e-07,1.12824574e+25,1.000837771e+19,325.0651659,8003468947.0,1.3e-05,1.856647484e-07,6.435564417e+16,9.553894762e+18,308.2250451,902418481.2
1.5e-05,3.623871256e-07,1.076653272e+25,9.940272705e+18,326.7760185,7801668867.0,1.7e-05,1.735912572e-07,6.008750754e+16,9.442017222e+18,309.3237525,842234952.7
1.7e-05,3.548777977e-07,1.032812071e+25,9.878299438e+18,328.4451247,7623793469.0,1.7e-05,1.735912572e-07,6.008750754e+16,9.442017222e+18,309.3237525,842234952.7
1.9e-05,3.481062729e-07,9.947764189e+24,9.821085708e+18,330.0791656,7464032076.0,2e-05,1.664827659e-07,5.756451129e+16,9.373041306e+18,310.1017788,806677434.1
2e-05,3.449501333e-07,9.775153086e+24,9.793968244e+18,330.8844015,7389702451.0,2e-05,1.664827659e-07,5.756451129e+16,9.373041306e+18,310.1017788,806677434.1
2.2e-05,3.38999375e-07,9.458586796e+24,9.742210884e+18,332.4734556,7250130840.0,2.2e-05,1.623645217e-07,5.61023924e+16,9.332021343e+18,310.6011167,786077222.1
2.6e-05,3.282841668e-07,8.915593863e+24,9.646776565e+18,335.5727353,6999976843.0,2.6e-05,1.552109291e-07,5.356054505e+16,9.258771195e+18,311.558967,750274728.0
3e-05,3.187822254e-07,8.461917845e+24,9.559814793e+18,338.5746391,6779315071.0,3.4e-05,1.438691097e-07,4.95224981e+16,9.136967882e+18,313.3375655,693425318.3
3.4e-05,3.101738221e-07,8.072527538e+24,9.479314023e+18,341.4854392,6580447169.0,3.4e-05,1.438691097e-07,4.95224981e+16,9.136967882e+18,313.3375655,693425318.3
3.8e-05,3.022559282e-07,7.731475357e+24,9.40394099e+18,344.3092544,6398411030.0,4.2e-05,1.350591605e-07,4.638733008e+16,9.037352568e+18,314.9684043,649311474.3
4.2e-05,2.948899035e-07,7.428012656e+24,9.332764948e+18,347.0493575,6229823107.0,4.2e-05,1.350591605e-07,4.638733008e+16,9.037352568e+18,314.9684043,649311474.3
4.6e-05,2.879771227e-07,7.154576365e+24,9.265110447e+18,349.7086556,6072276571.0,4.2e-05,1.350591605e-07,4.638733008e+16,9.037352568e+18,314.9684043,649311474.3
5e-05,2.814451602e-07,6.905660482e+24,9.200472264e+18,352.2898546,5924002168.0,5e-05,1.27869426e-07,4.382086256e+16,8.952266654e+18,316.4825106,613217031.3
5.5e-05,2.737155478e-07,6.622789763e+24,9.123326744e+18,355.4104856,5749674023.0,5.5e-05,1.239654151e-07,4.242494354e+16,8.904572692e+18,317.3782129,593591958.6
6e-05,2.664373669e-07,6.36586848e+24,9.049720526e+18,358.4177857,5585814790.0,6.5e-05,1.171172598e-07,3.998269104e+16,8.818607297e+18,319.0687597,559268562.8
6.5e-05,2.595300887e-07,6.130454817e+24,8.97921587e+18,361.3161851,5430960498.0,6.5e-05,1.171172598e-07,3.998269104e+16,8.818607297e+18,319.0687597,559268562.8
7e-05,2.529487072e-07,5.918719803e+24,8.911474077e+18,364.109847,5283993626.0,6.5e-05,1.171172598e-07,3.998269104e+16,8.818607297e+18,319.0687597,559268562.8
7.5e-05,2.466581732e-07,5.723752559e+24,8.846227541e+18,366.8026885,5144041626.0,7.5e-05,1.112707324e-07,3.789885939e+16,8.7425773e+18,320.6388644,529994366.2
8e-05,2.406306419e-07,5.541488547e+24,8.783260779e+18,369.3984038,5010409040.0,8.5e-05,1.061679259e-07,3.608260018e+16,8.674169848e+18,322.1022136,504487828.9
8.5e-05,2.348435795e-07,5.370379648e+24,8.722397249e+18,371.9004863,4882530994.0,8.5e-05,1.061679259e-07,3.608260018e+16,8.674169848e+18,322.1022136,504487828.9
9e-05,2.292784171e-07,5.209166401e+24,8.663489995e+18,374.3122485,4759940597.0,8.5e-05,1.061679259e-07,3.608260018e+16,8.674169848e+18,322.1022136,504487828.9
9.5e-05,2.239195983e-07,5.056809952e+24,8.606414871e+18,376.6368395,4642245674.0,9.5e-05,1.016213441e-07,3.447426719e+16,8.611833541e+18,323.4693227,481907849.3
0.0001,2.187538853e-07,4.912442634e+24,8.551065558e+18,378.8772603,4529111858.0,0.0001,9.955765935e-08,3.373492806e+16,8.582599638e+18,324.1193967,471530020.8
