Vd_applied_V,Vd_internal_V,Id_A_per_um,abs_Id_A_per_um,abs_Id_mA_per_mm,Field_GateRight,Field_FP_End,Field_DrainEdge,ImpactMax,Tmax,Tmin,JouleMax,HeatMax,Tsource,Tdrain,Tbottom
2663.0,2663.0,-9.081731088e-16,9.081731088e-16,9.081731088e-10,328685.2993,321521.6272,-11344.4753,1.184818247e+16,300.0000009,300.0000008,9.958253181,9.958253181,300.0000008,300.0000009,300.0000009
2664.0,2664.0,-1.528219096e-14,1.528219096e-14,1.528219096e-08,328580.8518,321506.7522,-11344.47369,1.201578346e+16,300.0000009,300.0000008,10.06875087,10.06875087,300.0000008,300.0000009,300.0000009
2665.0,2665.0,-1.567558758e-14,1.567558758e-14,1.567558758e-08,328475.3806,321491.9292,-11344.47207,1.218742339e+16,300.0000009,300.0000008,10.18199782,10.18199782,300.0000008,300.0000009,300.0000009
2666.0,2666.0,-1.524007713e-14,1.524007713e-14,1.524007713e-08,328368.8425,321477.1495,-11344.47047,1.236327037e+16,300.0000009,300.0000008,10.29811547,10.29811547,300.0000008,300.0000009,300.0000009
2667.0,2667.0,-1.553714782e-14,1.553714782e-14,1.553714782e-08,328261.192,321462.4046,-11344.46887,1.254350328e+16,300.0000009,300.0000008,10.41723337,10.41723337,300.0000008,300.0000009,300.0000009
2668.0,2668.0,-1.595332368e-14,1.595332368e-14,1.595332368e-08,328152.3808,321447.6853,-11344.46727,1.272831277e+16,300.0000009,300.0000008,10.53948988,10.53948988,300.0000008,300.0000009,300.0000009
2669.0,2669.0,-1.544693428e-14,1.544693428e-14,1.544693428e-08,328042.3575,321432.9823,-11344.46569,1.291790226e+16,300.0000009,300.0000008,10.66503306,10.66503306,300.0000008,300.0000009,300.0000009
2670.0,2670.0,-1.585952734e-14,1.585952734e-14,1.585952734e-08,327931.0676,321418.2861,-11344.4641,1.311248922e+16,300.0000009,300.0000008,10.79402156,10.79402156,300.0000008,300.0000009,300.0000009
2671.0,2671.0,-1.545313639e-14,1.545313639e-14,1.5453136390000002e-08,327818.4532,321403.5867,-11344.46253,1.331230649e+16,300.0000009,300.0000008,10.92662567,10.92662567,300.0000008,300.0000009,300.0000009
2672.0,2672.0,-8.654857531e-16,8.654857531e-16,8.654857530999999e-10,327704.4522,321388.8738,-11344.46096,1.351760381e+16,300.0000009,300.0000008,11.06302852,11.06302852,300.0000008,300.0000009,300.0000009
2673.0,2673.0,-3.419359448e-16,3.419359448e-16,3.4193594479999997e-10,327588.9984,321374.1366,-11344.4594,1.372864951e+16,300.0000009,300.0000008,11.20342741,11.20342741,300.0000008,300.0000009,300.0000009
2674.0,2674.0,-1.553158565e-14,1.553158565e-14,1.553158565e-08,327472.0209,321359.364,-11344.45785,1.394573251e+16,300.0000009,300.0000008,11.34803531,11.34803531,300.0000008,300.0000009,300.0000009
2675.0,2675.0,-1.589607787e-14,1.589607787e-14,1.589607787e-08,327353.4436,321344.5442,-11344.45631,1.41691645e+16,300.0000009,300.0000008,11.49708261,11.49708261,300.0000008,300.0000009,300.0000009
2676.0,2676.0,-1.543678291e-14,1.543678291e-14,1.5436782909999998e-08,327233.1845,321329.6649,-11344.45478,1.439928247e+16,300.0000009,300.0000008,11.65081909,11.65081909,300.0000008,300.0000009,300.0000009
2677.0,2677.0,-1.56246608e-14,1.56246608e-14,1.56246608e-08,327111.1553,321314.7133,-11344.45325,1.463645165e+16,300.0000009,300.0000008,11.80951619,11.80951619,300.0000008,300.0000009,300.0000009
2678.0,2678.0,-1.507979132e-14,1.507979132e-14,1.507979132e-08,326987.2604,321299.6756,-11344.45174,1.48810688e+16,300.0000009,300.0000008,11.97346963,11.97346963,300.0000008,300.0000009,300.0000009
2679.0,2679.0,-1.545123861e-14,1.545123861e-14,1.545123861e-08,326861.3963,321284.5375,-11344.45023,1.513356612e+16,300.0000009,300.0000008,12.14300246,12.14300246,300.0000008,300.0000009,300.0000009
2680.0,2680.0,-7.066539704e-16,7.066539704e-16,7.066539704000001e-10,326733.4504,321269.2837,-11344.44874,1.539441571e+16,300.0000009,300.0000008,12.31846858,12.31846858,300.0000008,300.0000009,300.0000009
2681.0,2681.0,-3.66210742e-16,3.66210742e-16,3.66210742e-10,326603.2999,321253.8978,-11344.44726,1.566413483e+16,300.0000015,300.0000014,12.50025687,12.50025687,300.0000014,300.0000015,300.0000014
2682.0,2682.0,-1.442320945e-14,1.442320945e-14,1.4423209450000001e-08,326470.8104,321238.3623,-11344.4458,1.594329277e+16,300.0000015,300.0000014,12.68879666,12.68879666,300.0000014,300.0000015,300.0000014
2683.0,2683.0,-1.475688265e-14,1.475688265e-14,1.475688265e-08,326335.8342,321222.6584,-11344.44435,1.623251525e+16,300.0000015,300.0000014,12.88456116,12.88456116,300.0000014,300.0000015,300.0000014
2684.0,2684.0,-1.419797782e-14,1.419797782e-14,1.419797782e-08,326198.2087,321206.7658,-11344.44291,1.653249738e+16,300.0000015,300.0000014,13.08807777,13.08807777,300.0000014,300.0000015,300.0000014
2685.0,2685.0,5.449920104e-16,5.449920104e-16,5.449920104000001e-10,326057.7536,321190.6625,-11344.44148,1.684401117e+16,300.0000015,300.0000014,13.29993405,13.29993405,300.0000014,300.0000015,300.0000014
2686.0,2686.0,4.007538257e-17,4.007538257e-17,4.007538257e-11,325914.2687,321174.3245,-11344.44007,1.716791871e+16,300.0000015,300.0000014,13.52078821,13.52078821,300.0000014,300.0000015,300.0000014
2687.0,2687.0,-1.48723204e-14,1.48723204e-14,1.4872320399999999e-08,325767.53,321157.7253,-11344.43868,1.750518736e+16,300.0000015,300.0000014,13.75138123,13.75138123,300.0000014,300.0000015,300.0000014
2688.0,2688.0,6.548384813e-16,6.548384813e-16,6.548384813e-10,325617.286,321140.8358,-11344.4373,1.78569084e+16,300.0000015,300.0000014,13.99255176,13.99255176,300.0000014,300.0000015,300.0000014
2689.0,2689.0,-1.442775426e-14,1.442775426e-14,1.4427754259999999e-08,325463.2523,321123.6237,-11344.43595,1.822432013e+16,300.0000015,300.0000014,14.24525462,14.24525462,300.0000014,300.0000015,300.0000014
2690.0,2690.0,-1.461660245e-14,1.461660245e-14,1.461660245e-08,325305.1053,321106.0526,-11344.43462,1.860883673e+16,300.0000015,300.0000014,14.51058398,14.51058398,300.0000014,300.0000015,300.0000014
2691.0,2691.0,-1.329185118e-16,1.329185118e-16,1.3291851180000002e-10,325142.4742,321088.0816,-11344.43332,1.90120849e+16,300.0000015,300.0000014,14.78980282,14.78980282,300.0000014,300.0000015,300.0000014
2692.0,2692.0,-1.484382028e-14,1.484382028e-14,1.484382028e-08,324974.9305,321069.664,-11344.43204,1.943595089e+16,300.0000015,300.0000014,15.08438078,15.08438078,300.0000014,300.0000015,300.0000014
2693.0,2693.0,-1.405243654e-14,1.405243654e-14,1.405243654e-08,324801.9746,321050.746,-11344.43079,1.988264172e+16,300.0000015,300.0000014,15.39604366,15.39604366,300.0000014,300.0000015,300.0000014
2694.0,2694.0,-1.425216868e-14,1.425216868e-14,1.425216868e-08,324623.0178,321031.265,-11344.42957,2.035476629e+16,300.0000015,300.0000014,15.72683897,15.72683897,300.0000014,300.0000015,300.0000014
2695.0,2695.0,-1.433809525e-14,1.433809525e-14,1.4338095249999999e-08,324437.3585,321011.1473,-11344.4284,2.085544491e+16,300.0000015,300.0000014,16.07922477,16.07922477,300.0000014,300.0000015,300.0000014
2696.0,2696.0,-1.437329942e-14,1.437329942e-14,1.4373299419999998e-08,324244.1484,320990.3043,-11344.42726,2.138846024e+16,300.0000015,300.0000014,16.45619224,16.45619224,300.0000014,300.0000015,300.0000014
2697.0,2697.0,6.366318653e-16,6.366318653e-16,6.366318652999999e-10,324042.3464,320968.6286,-11344.42617,2.195847091e+16,300.0000021,300.000002,16.86143956,16.86143956,300.000002,300.0000021,300.000002
2698.0,2698.0,5.106254242e-16,5.106254242e-16,5.106254242e-10,323830.6495,320945.9866,-11344.42516,2.257132328e+16,300.0000021,300.000002,17.29962621,17.29962621,300.000002,300.0000021,300.000002
2699.0,2699.0,-1.338040518e-14,1.338040518e-14,1.338040518e-08,323607.3903,320922.2084,-11344.4242,2.323451657e+16,300.0000021,300.000002,17.77675325,17.77675325,300.000002,300.0000021,300.000002
2700.0,2700.0,-1.418076612e-14,1.418076612e-14,1.4180766120000001e-08,323370.3754,320897.0718,-11344.42331,2.395794543e+16,300.0000021,300.000002,18.30077134,18.30077134,300.000002,300.0000021,300.000002
2701.0,2701.0,-1.392872888e-14,1.392872888e-14,1.392872888e-08,323116.6178,320870.2757,-11344.42252,2.47551172e+16,300.0000021,300.000002,18.88258001,18.88258001,300.000002,300.0000021,300.000002
2702.0,2702.0,-1.359697462e-14,1.359697462e-14,1.359697462e-08,322841.8636,320841.3925,-11344.42185,2.564531321e+16,300.0000021,300.000002,19.5378055,19.5378055,300.000002,300.0000021,300.000002
2703.0,2703.0,1.071834395e-15,1.071834395e-15,1.0718343949999998e-09,322539.6799,320809.7772,-11344.42134,2.66577593e+16,300.0000021,300.000002,20.29023879,20.29023879,300.000002,300.0000021,300.000002
2704.0,2704.0,1.623873526e-15,1.623873526e-15,1.623873526e-09,322199.4674,320774.3687,-11344.42105,2.784070963e+16,300.0000027,300.0000026,21.17934071,21.17934071,300.0000026,300.0000027,300.0000027
2705.0,2705.0,-1.318879848e-14,1.318879848e-14,1.318879848e-08,321801.2788,320733.1709,-11344.42112,2.928516617e+16,300.0000031,300.000003,22.2798839,22.2798839,300.000003,300.0000031,300.000003
2706.0,2706.0,-1.157853599e-14,1.157853599e-14,1.157853599e-08,321297.2819,320681.3945,-11344.4218,3.120976005e+16,300.0000031,300.000003,23.77241603,23.77241603,300.000003,300.0000031,300.000003
2707.0,2707.0,1.918120432e-15,1.918120432e-15,1.918120432e-09,320455.0561,320595.7267,-11344.42446,3.467909027e+16,300.0000036,300.0000035,26.54145311,26.54145311,300.0000035,300.0000036,300.0000036
2707.125,2707.125,-8.507207254e-14,8.507207254e-14,8.507207254e-08,320225.7267,320572.5628,-11344.42553,3.568117983e+16,300.0000036,300.0000035,27.36074422,27.36074422,300.0000035,300.0000036,300.0000036
2707.1875,2707.1875,3.377122144e-15,3.377122144e-15,3.3771221440000002e-09,319986.0181,320548.4109,-11344.4268,3.675586294e+16,300.0000036,300.0000035,28.24937386,28.24937386,300.0000035,300.0000036,300.0000036
2707.191406,2707.191406,2.688244598e-15,2.688244598e-15,2.688244598e-09,319941.413,320543.9227,-11344.42706,3.695895604e+16,300.0000036,300.0000035,28.41848158,28.41848158,300.0000035,300.0000036,300.0000036
2707.192383,2707.192383,2.75816602e-15,2.75816602e-15,2.75816602e-09,319921.013,320541.8706,-11344.42718,3.705216826e+16,300.0000036,300.0000035,28.49622169,28.49622169,300.0000035,300.0000036,300.0000036
2707.192871,2707.192871,2.882074179e-15,2.882074179e-15,2.882074179e-09,319898.3529,320539.5915,-11344.42731,3.715594913e+16,300.0000036,300.0000035,28.58286959,28.58286959,300.0000035,300.0000036,300.0000036
2707.192902,2707.192902,2.920164569e-15,2.920164569e-15,2.920164569e-09,319891.9032,320538.9432,-11344.42735,3.718553454e+16,300.0000036,300.0000035,28.60758825,28.60758825,300.0000035,300.0000036,300.0000036
