RUN121_time_s,RUN121_Id,RUN121_ImpactMax,RUN121_HoleMax,RUN121_Tmax,RUN121_Tmin,RUN121_JouleMax,RUN121_HeatMax,RUN096_nearest_time_s,RUN096_Id,RUN096_ImpactMax,RUN096_HoleMax,RUN096_Tmax,RUN096_Tmin,RUN096_JouleMax,RUN096_HeatMax
3.77035505638402e-10,0.0002303659308,1.473538555e+28,7.563019883e+19,354.6316953,299.9997551,1911403042000.0,1914064629000.0,3.80869566876181e-10,0.0002853519074,3.30169603e+28,8.723258495e+19,372.0806157,299.9998022,2342988286000.0,2342800541000.0
3.85357395058057e-10,0.0002285296412,1.422038909e+28,7.639032906e+19,354.9223146,299.999759,1878725337000.0,1881368478000.0,3.86952794188218e-10,0.000283491045,3.249596873e+28,8.786821254e+19,372.8528063,299.9998048,2343571937000.0,2343383668000.0
3.95558414012405e-10,0.0002262690477,1.362130881e+28,7.728942199e+19,355.2551502,299.9997637,1840201835000.0,1842822726000.0,3.97707720670515e-10,0.0002801113625,3.158318334e+28,8.895875437e+19,374.1893279,299.9998091,2344066076000.0,2343876928000.0
4e-10,0.0002252835879,1.337091826e+28,7.767008825e+19,355.3923499,299.9997657,1823925201000.0,1826536521000.0,4e-10,0.0002793758119,3.138951205e+28,8.91857786e+19,374.4694005,299.9998096,2344092279000.0,2343902945000.0
4.1e-10,0.0002230714366,1.282878253e+28,7.850432635e+19,355.6850259,299.9997703,1788301299000.0,1790891309000.0,4.1e-10,0.0002761074914,3.054687647e+28,9.015429983e+19,375.6712718,299.9998117,2343889722000.0,2343699640000.0
4.23966793269888e-10,0.0002199654918,1.211699264e+28,7.961905436e+19,356.0581334,299.9997766,1740677602000.0,1743238300000.0,4.24259711091591e-10,0.0002712775778,2.934782353e+28,9.147474962e+19,377.3281631,299.9998148,2342507055000.0,2342316095000.0
4.31616660637324e-10,0.0002182390942,1.174750545e+28,8.020583913e+19,356.245772,299.9997801,1715540726000.0,1718085555000.0,4.30321872656157e-10,0.0002691523812,2.883694372e+28,9.201485072e+19,378.011854,299.9998162,2341536270000.0,2341344993000.0
4.36327566522404e-10,0.0002171663354,1.152665467e+28,8.055916582e+19,356.3557079,299.9997822,1714445397000.0,1714289191000.0,4.30321872656157e-10,0.0002691523812,2.883694372e+28,9.201485072e+19,378.011854,299.9998162,2341536270000.0,2341344993000.0
4.45749378292564e-10,0.0002150067482,1.109922475e+28,8.12480918e+19,356.5632398,299.9997865,1717295114000.0,1717138700000.0,4.42446195785289e-10,0.0002647892559,2.781251026e+28,9.305761985e+19,379.3414556,299.9998188,2338959701000.0,2338767874000.0
4.60726512859912e-10,0.0002115395958,1.045535798e+28,8.229644781e+19,356.991081,299.9997917,1721185279000.0,1721028606000.0,4.60734306803944e-10,0.0002579426515,2.625611105e+28,9.453743242e+19,381.2819469,299.9998229,2333317718000.0,2333125445000.0
4.6795826741878e-10,0.000209842512,1.015911238e+28,8.278284026e+19,357.5984426,299.9997935,1722790554000.0,1722633762000.0,4.74588947783869e-10,0.0002525381079,2.506750334e+28,9.558533831e+19,382.6959348,299.999826,2327652874000.0,2327460512000.0
4.71953670055694e-10,0.0002089027875,9.999273205e+27,8.304622278e+19,357.9298031,299.9997944,1723621747000.0,1723464886000.0,4.74588947783869e-10,0.0002525381079,2.506750334e+28,9.558533831e+19,382.6959348,299.999826,2327652874000.0,2327460512000.0
4.79944475329522e-10,0.0002070231965,9.687283556e+27,8.356186465e+19,358.58355,299.9997964,1725169919000.0,1725012940000.0,4.79476606997028e-10,0.0002505882129,2.464609417e+28,9.594015627e+19,383.1784696,299.999827,2325310654000.0,2325118371000.0
4.95094620519407e-10,0.0002034345351,9.122211713e+27,8.450004401e+19,359.7898768,299.9998002,1727523514000.0,1727366414000.0,5.00020990147744e-10,0.0002421205005,2.286535541e+28,9.734814196e+19,385.1106366,299.999831,2313507077000.0,2313315366000.0
5.01660058453056e-10,0.000201857239,8.887374823e+27,8.489102479e+19,360.2989832,299.9998018,1728254064000.0,1728096951000.0,5.00020990147744e-10,0.0002421205005,2.286535541e+28,9.734814196e+19,385.1106366,299.999831,2313507077000.0,2313315366000.0
5.05159119891957e-10,0.0002010093096,8.764439102e+27,8.509565395e+19,360.5668732,299.9998027,1728562418000.0,1728405308000.0,5.06659544570039e-10,0.0002393031884,2.228742164e+28,9.777461215e+19,385.7011947,299.9998323,2308980648000.0,2308789330000.0
5.12157242769757e-10,0.0001992859198,8.52302045e+27,8.54972312e+19,361.1092934,299.9998045,1729006258000.0,1728849169000.0,5.10139958955106e-10,0.0002378091872,2.198379143e+28,9.799270136e+19,386.0040517,299.999833,2306424669000.0,2306233582000.0
5.26153488525358e-10,0.0001957616869,8.057110805e+27,8.627038614e+19,362.1665879,299.9998075,1729307586000.0,1729150565000.0,5.29131896150932e-10,0.0002294092953,2.032424988e+28,9.911685987e+19,387.572675,299.999837,2290620430000.0,2290430932000.0
5.33105931897816e-10,0.0001939790849,7.833279816e+27,8.66398754e+19,362.6771462,299.9998089,1729141775000.0,1728984849000.0,5.3454385047514e-10,0.0002269582831,1.985053796e+28,9.941700215e+19,387.9931708,299.9998381,2285457211000.0,2285268319000.0
5.36686761551703e-10,0.0001930504544,7.719853146e+27,8.682648357e+19,362.9362478,299.9998097,1728955710000.0,1728798848000.0,5.37723136515647e-10,0.0002254974405,1.95725879e+28,9.958918399e+19,388.2345805,299.9998388,2282267543000.0,2282079045000.0
5.43848420859479e-10,0.0001911674293,7.496855964e+27,8.719228686e+19,363.4464536,299.9998112,1728432987000.0,1728276225000.0,5.44081708596661e-10,0.00022254602,1.901742816e+28,9.992443617e+19,388.7047236,299.9998402,2275511361000.0,2275323718000.0
5.57515353718413e-10,0.0001875237263,7.083461074e+27,8.786339263e+19,364.3902413,299.9998142,1726886312000.0,1726729873000.0,5.56077997637599e-10,0.000216857915,1.797147653e+28,1.005240971e+20,389.5448319,299.999843,2261577187000.0,2261391339000.0
5.63637412821934e-10,0.0001858577222,6.903227283e+27,8.815270098e+19,364.8000746,299.9998156,1725801343000.0,1725645153000.0,5.64007438039387e-10,0.0002130093028,1.728291331e+28,1.008971027e+20,390.0658284,299.9998448,2251233040000.0,2251048726000.0
5.66996462441883e-10,0.0001849275153,6.805555422e+27,8.830850967e+19,365.0214328,299.9998163,1725088171000.0,1724932114000.0,5.69638642023186e-10,0.0002102148309,1.679505412e+28,1.011508159e+20,390.4186397,299.9998461,2243253542000.0,2243070356000.0
5.73714561681782e-10,0.0001830387686,6.612440338e+27,8.861394873e+19,365.4565401,299.9998179,1723495269000.0,1723339470000.0,5.69638642023186e-10,0.0002102148309,1.679505412e+28,1.011508159e+20,390.4186397,299.9998461,2243253542000.0,2243070356000.0
5.87078401100686e-10,0.0001791661712,6.237407121e+27,8.919732316e+19,366.2913651,299.999821,1719542467000.0,1719387346000.0,5.88220335999669e-10,0.0002007050955,1.520037727e+28,1.019230161e+20,391.4779963,299.9998507,2213403760000.0,2213225024000.0
5.9277679499592e-10,0.0001774770016,6.080849493e+27,8.943637126e+19,366.6346531,299.9998223,1717496791000.0,1717342015000.0,5.9388574472228e-10,0.0001977513029,1.471766289e+28,1.021388083e+20,391.7679512,299.9998522,2203113370000.0,2202936195000.0
5.95778995982944e-10,0.0001765790993,5.999204873e+27,8.956000288e+19,366.81239,299.9998231,1716328455000.0,1716173875000.0,5.9388574472228e-10,0.0001977513029,1.471766289e+28,1.021388083e+20,391.7679512,299.9998522,2203113370000.0,2202936195000.0
6.0178339795699e-10,0.000174752801,5.837575782e+27,8.98025175e+19,367.1612819,299.9998245,1713796571000.0,1713642410000.0,6.05216562167501e-10,0.0001917086396,1.375959429e+28,1.025430455e+20,392.3000622,299.9998552,2181092414000.0,2180918563000.0
6.13792201905084e-10,0.0001710230898,5.520161566e+27,9.026866568e+19,367.8321692,299.9998275,1707969916000.0,1707816710000.0,6.11753644621026e-10,0.0001882322829,1.321221954e+28,1.027598326e+20,392.5778399,299.999857,2167623763000.0,2167451944000.0
6.19276638995173e-10,0.0001692727219,5.377776658e+27,9.047322175e+19,368.1263508,299.9998289,1704843288000.0,1704690657000.0,6.16696872739651e-10,0.000185581344,1.280205099e+28,1.029158434e+20,392.7736706,299.9998583,2157073540000.0,2156903365000.0
6.22249006024973e-10,0.0001683093824,5.301140923e+27,9.058190842e+19,368.2824666,299.9998297,1702979187000.0,1702826898000.0,6.26583328976901e-10,0.0001802911185,1.199418912e+28,1.032077566e+20,393.1282391,299.9998611,2134542517000.0,2134375972000.0
6.28193740084574e-10,0.0001663367159,5.149215945e+27,9.079470146e+19,368.5874511,299.9998312,1698948999000.0,1698797378000.0,6.26583328976901e-10,0.0001802911185,1.199418912e+28,1.032077566e+20,393.1282391,299.9998611,2134542517000.0,2134375972000.0
6.39678445139357e-10,0.0001623971771,4.860778178e+27,9.118861408e+19,369.1484946,299.9998343,1690216388000.0,1690066144000.0,6.36674738937231e-10,0.0001748358868,1.118572291e+28,1.034783447e+20,393.4385322,299.9998641,2109774352000.0,2109611792000.0
6.45233856453258e-10,0.0001604666766,4.723109887e+27,9.137103369e+19,369.4062817,299.9998358,1685559602000.0,1685410096000.0,6.45727556339246e-10,0.0001699028532,1.04773153e+28,1.036980222e+20,393.6714148,299.999866,2085209339000.0,2085050702000.0
6.48228461537564e-10,0.0001594193582,4.649397552e+27,9.14671573e+19,369.5414873,299.9998366,1682925340000.0,1682776264000.0,6.48283774191312e-10,0.0001684696744,1.027985268e+28,1.037561275e+20,393.7292114,299.9998665,2078026264000.0,2077868649000.0
6.54217671706175e-10,0.0001572946629,4.503131827e+27,9.165476838e+19,369.8038685,299.9998383,1677352831000.0,1677204675000.0,6.55380552381547e-10,0.0001645195387,9.739807311e+27,1.039085221e+20,393.8712723,299.999868,2057137047000.0,2056982950000.0
6.6525401922199e-10,0.0001533531444,4.237922924e+27,9.198437999e+19,370.2589209,299.9998415,1666451283000.0,1666304744000.0,6.64229104154405e-10,0.0001595147787,9.080794742e+27,1.0408033e+20,394.0090694,299.9998699,2028470907000.0,2028321177000.0
6.69937598711963e-10,0.0001516636613,4.126770587e+27,9.211792662e+19,370.440881,299.9998429,1661568754000.0,1661423045000.0,6.68471305682425e-10,0.0001570569459,8.771168544e+27,1.041555766e+20,394.0592956,299.9998708,2014066175000.0,2013918753000.0
6.72354408498014e-10,0.0001507886843,4.069947241e+27,9.218536729e+19,370.5321535,299.9998436,1658896807000.0,1658751614000.0,6.72713507210445e-10,0.0001545942707,8.465607328e+27,1.042262702e+20,394.0990845,299.9998718,1998675393000.0,1998530648000.0
6.77188028070117e-10,0.0001490428406,3.957230552e+27,9.231727233e+19,370.7091483,299.999845,1653174647000.0,1653030505000.0,6.76767391425901e-10,0.0001522019189,8.176911979e+27,1.042895711e+20,394.126944,299.9998727,1983159400000.0,1983017033000.0
6.86855267214322e-10,0.0001454617404,3.734722788e+27,9.256910031e+19,371.0403743,299.9998477,1641098827000.0,1640956516000.0,6.85934316173266e-10,0.0001466346102,7.53728278e+27,1.044174082e+20,394.1522685,299.9998748,1945688073000.0,1945551679000.0
6.91340779268941e-10,0.0001437664304,3.633178365e+27,9.268052138e+19,371.1837306,299.9998486,1635186351000.0,1635045081000.0,6.91780135824127e-10,0.0001429748728,7.138342276e+27,1.044878965e+20,394.1432275,299.9998762,1918767114000.0,1918635069000.0
6.93912723028144e-10,0.0001428033855,3.575529259e+27,9.274287305e+19,371.2629383,299.9998492,1631579018000.0,1631438446000.0,6.9513802746641e-10,0.0001407904124,6.912333046e+27,1.045244807e+20,394.14886,299.999877,1902505359000.0,1902375693000.0
6.99056610546552e-10,0.0001408672855,3.461077141e+27,9.286420972e+19,371.4145716,299.9998503,1623998039000.0,1623858721000.0,6.98495919108693e-10,0.0001385646402,6.689127355e+27,1.045582274e+20,394.1465736,299.9998778,1885495098000.0,1885368193000.0
7.03523351111406e-10,0.000139142533,3.362621621e+27,9.296590141e+19,371.538832,299.9998512,1617257526000.0,1617119218000.0,7.04999845141649e-10,0.0001341609099,6.262340107e+27,1.046154686e+20,394.1185819,299.9998794,1849785627000.0,1849573762000.0
7.07990091676259e-10,0.0001373976623,3.265417648e+27,9.30641921e+19,371.6561951,299.9998522,1610147324000.0,1610010346000.0,7.07934205268095e-10,0.0001320700789,6.072452905e+27,1.046377525e+20,394.0951415,299.9998801,1832909186000.0,1832700990000.0
7.12456832241113e-10,0.0001356437271,3.169164572e+27,9.315908677e+19,371.7664282,299.9998532,1602389009000.0,1602253497000.0,7.11772057690195e-10,0.0001293014282,5.826921907e+27,1.046635718e+20,394.0538286,299.9998811,1809624343000.0,1809421429000.0
7.16923572805966e-10,0.000133862601,3.07385153e+27,9.325056565e+19,371.8692103,299.9998543,1594229827000.0,1594095591000.0,7.16571331140633e-10,0.0001256683811,5.522811092e+27,1.046904685e+20,393.9842922,299.9998824,1777619445000.0,1777424233000.0
7.2139031337082e-10,0.0001320158963,2.979449597e+27,9.333860204e+19,371.9644329,299.9998553,1585759064000.0,1585626254000.0,7.23042967995147e-10,0.0001204545149,5.118863722e+27,1.047170663e+20,393.8557246,299.9998836,1728738336000.0,1728554450000.0
7.25938454632392e-10,0.000130117994,2.884587766e+27,9.34247219e+19,372.0534462,299.9998564,1576376758000.0,1576245781000.0,7.26161477216456e-10,0.0001177633335,4.925805085e+27,1.047258203e+20,393.7781795,298.7479857,1702332127000.0,1702154764000.0
7.30694441295512e-10,0.0001280986323,2.786336448e+27,9.351096179e+19,372.1374626,299.9998575,1565744349000.0,1565615191000.0,7.3048327189359e-10,0.0001138406246,4.660362016e+27,1.04733452e+20,393.6519436,299.999885,1661406623000.0,1661239414000.0
7.33816118156722e-10,0.0001267239942,2.722469105e+27,9.356542796e+19,372.1873896,299.9998583,1558517956000.0,1558389895000.0,7.33364468345013e-10,0.0001110178576,4.483853857e+27,1.047355501e+20,393.5544026,299.9998855,1631203811000.0,1631043944000.0
7.37481058330988e-10,0.0001250846082,2.648067452e+27,9.362720168e+19,372.2406743,299.9998592,1549721967000.0,1549595412000.0,7.37686263022147e-10,0.000106401376,4.219795775e+27,1.047340233e+20,393.3857446,299.9998863,1580172613000.0,1580025975000.0
7.41044899655634e-10,0.0001234682956,2.576516002e+27,9.368502679e+19,372.2868397,299.99986,1540543481000.0,1540418691000.0,7.40567459473569e-10,0.0001029716799,4.042888384e+27,1.047297345e+20,393.256567,299.9998869,1541151144000.0,1541014848000.0
7.44608740980279e-10,0.0001218320488,2.505311789e+27,9.374061332e+19,372.3271404,299.9998609,1530677722000.0,1530554726000.0,7.44143248576938e-10,9.805320505e-05,3.82101284e+27,1.047204984e+20,393.074718,299.9998876,1485530211000.0,1485409372000.0
7.48172582304925e-10,0.0001201421639,2.434693674e+27,9.379392993e+19,372.3612934,299.9998618,1520305427000.0,1520184126000.0,7.47346034893423e-10,9.301584424e-05,3.615128913e+27,1.047081031e+20,392.888178,299.9998882,1425650923000.0,1425548481000.0
7.5173642362957e-10,0.0001183861647,2.364643979e+27,9.384496478e+19,372.3891218,299.9998627,1509396152000.0,1509276756000.0,7.53751607526395e-10,8.167183273e-05,3.175831967e+27,1.046685159e+20,392.4220397,299.9998896,1255052904000.0,1254913655000.0
7.54891470492641e-10,0.0001168105558,2.303121255e+27,9.388823414e+19,372.4082924,299.9998636,1499000476000.0,1498883115000.0,7.53751607526395e-10,8.167183273e-05,3.175831967e+27,1.046685159e+20,392.4220397,299.9998896,1255052904000.0,1254913655000.0
7.58840147634922e-10,0.0001147756341,2.226441882e+27,9.393980855e+19,372.4245557,299.9998646,1484835745000.0,1484721054000.0,7.5802198928171e-10,7.196423759e-05,2.877742204e+27,1.04630089e+20,391.9962436,299.9998905,1053244367000.0,1053219615000.0
7.62246225720202e-10,0.0001129494646,2.160796745e+27,9.398196068e+19,372.4312379,299.9998655,1471747235000.0,1471634782000.0,7.62292371037024e-10,5.881766261e-05,2.585790905e+27,1.045820649e+20,391.3905275,299.9998914,743191702300.0,743196343100.0
7.64145330246158e-10,0.0001118658297,2.124438645e+27,9.400451892e+19,372.4318852,299.999866,1464110825000.0,1463999704000.0,7.62292371037024e-10,5.881766261e-05,2.585790905e+27,1.045820649e+20,391.3905275,299.9998914,743191702300.0,743196343100.0
7.67046279377865e-10,0.0001102401039,2.069078336e+27,9.403766413e+19,372.4284524,299.9998667,1451776892000.0,1451668134000.0,7.66562752792339e-10,4.157577044e-05,2.306353957e+27,1.045248588e+20,390.5226901,299.9998924,430841237800.0,432114048600.0
7.7109828251338e-10,0.0001078355034,1.992026355e+27,9.408123616e+19,372.4141379,299.9998674,1432831076000.0,1432726051000.0,7.70833134547654e-10,2.407139119e-05,2.04383213e+27,1.044590338e+20,389.4479833,299.9998934,413582985600.0,414827219600.0
7.72826521798233e-10,0.0001067509944,1.959302122e+27,9.409883848e+19,372.4044387,299.9998677,1424130990000.0,1424027585000.0,7.70833134547654e-10,2.407139119e-05,2.04383213e+27,1.044590338e+20,389.4479833,299.9998934,413582985600.0,414827219600.0
7.74519830184258e-10,0.0001056796044,1.927344066e+27,9.411551118e+19,372.3927212,299.9998681,1415273302000.0,1415171495000.0,7.75103516302968e-10,1.342038857e-05,1.801230334e+27,1.043852328e+20,388.3644459,299.9998945,396574407400.0,397790102800.0
7.76817611950847e-10,0.0001041959049,1.884006804e+27,9.413721438e+19,372.373185,299.9998685,1402672589000.0,1402573134000.0,7.77238707180625e-10,1.186374434e-05,1.688182976e+27,1.043455679e+20,387.8652251,299.9998951,388226838700.0,389428367200.0
7.78790101395808e-10,0.0001028616708,1.846808431e+27,9.415497943e+19,372.3529429,299.9998689,1391172591000.0,1391075468000.0,7.79373898058283e-10,1.215946639e-05,1.581073534e+27,1.043042294e+20,387.3967674,299.9998957,380025554500.0,381213044700.0
7.80762590840769e-10,0.0001014790656,1.809593144e+27,9.417192556e+19,372.3293106,299.9998692,1378861842000.0,1378767361000.0,7.8150908893594e-10,1.306896666e-05,1.480081384e+27,1.042613623e+20,386.9509231,299.9998959,371997588700.0,373171210500.0
7.82735080285729e-10,0.0001000591236,1.772445047e+27,9.41880415e+19,372.3020568,299.9998696,1365634427000.0,1365542784000.0,7.83644279813597e-10,1.36440097e-05,1.385176076e+27,1.042171159e+20,386.5220952,299.9998962,364159274100.0,365319223800.0
7.8470756973069e-10,9.855328572e-05,1.735264429e+27,9.420331243e+19,372.2721721,299.99987,1351467639000.0,1351378945000.0,7.83644279813597e-10,1.36440097e-05,1.385176076e+27,1.042171159e+20,386.5220952,299.9998962,364159274100.0,365319223800.0
7.86680059175651e-10,9.701015251e-05,1.697942483e+27,9.421771325e+19,372.2484055,299.9998704,1336321545000.0,1336235995000.0,7.85779470691254e-10,1.363813476e-05,1.296111307e+27,1.041716242e+20,386.1082456,299.9998964,356513383700.0,357659865400.0
7.87886371253385e-10,9.602011571e-05,1.675083545e+27,9.422608015e+19,372.2318407,299.9998706,1326514129000.0,1326430685000.0,7.85779470691254e-10,1.363813476e-05,1.296111307e+27,1.041716242e+20,386.1082456,299.9998964,356513383700.0,357659865400.0
7.8909268333112e-10,9.497173122e-05,1.652193095e+27,9.423410709e+19,372.2136561,299.9998709,1316218495000.0,1316137354000.0,7.90049852446569e-10,1.294276764e-05,1.134009211e+27,1.04077306e+20,385.3220486,299.999897,341768228800.0,342888352200.0
7.90298995408854e-10,9.390694502e-05,1.629286642e+27,9.424179038e+19,372.1937784,299.9998711,1305364842000.0,1305286214000.0,7.90049852446569e-10,1.294276764e-05,1.134009211e+27,1.04077306e+20,385.3220486,299.999897,341768228800.0,342888352200.0
7.91505307486588e-10,9.280081253e-05,1.6063002e+27,9.424912376e+19,372.1721224,299.9998713,1293893601000.0,1293817678000.0,7.90049852446569e-10,1.294276764e-05,1.134009211e+27,1.04077306e+20,385.3220486,299.999897,341768228800.0,342888352200.0
7.92711619564322e-10,9.165582428e-05,1.583205483e+27,9.425609748e+19,372.1485904,299.9998716,1281758282000.0,1281685229000.0,7.90049852446569e-10,1.294276764e-05,1.134009211e+27,1.04077306e+20,385.3220486,299.999897,341768228800.0,342888352200.0
7.93917931642056e-10,9.042218433e-05,1.55999487e+27,9.42627006e+19,372.1230743,299.9998718,1268916905000.0,1268846885000.0,7.90049852446569e-10,1.294276764e-05,1.134009211e+27,1.04077306e+20,385.3220486,299.999897,341768228800.0,342888352200.0
7.95124243719791e-10,8.913580421e-05,1.536682153e+27,9.426892413e+19,372.0954577,299.9998721,1255313138000.0,1255246357000.0,7.98590615957198e-10,1.176375845e-05,8.651113606e+26,1.038769218e+20,383.8863251,299.9998982,314273235600.0,315342720000.0
7.96330555797525e-10,8.776133694e-05,1.513238512e+27,9.427475851e+19,372.0656154,299.9998723,1241447747000.0,1241322544000.0,7.98590615957198e-10,1.176375845e-05,8.651113606e+26,1.038769218e+20,383.8863251,299.9998982,314273235600.0,315342720000.0
7.97536867875259e-10,8.630995834e-05,1.489604064e+27,9.428019123e+19,372.0334104,299.9998726,1226838090000.0,1226717404000.0,7.98590615957198e-10,1.176375845e-05,8.651113606e+26,1.038769218e+20,383.8863251,299.9998982,314273235600.0,315342720000.0
7.98743179952993e-10,8.466384725e-05,1.465647024e+27,9.428520029e+19,371.998688,299.9998728,1211184747000.0,1211069058000.0,7.98590615957198e-10,1.176375845e-05,8.651113606e+26,1.038769218e+20,383.8863251,299.9998982,314273235600.0,315342720000.0
7.99949492030728e-10,8.301826922e-05,1.441390924e+27,9.42897641e+19,371.9612674,299.9998731,1194310862000.0,1194200744000.0,7.98590615957198e-10,1.176375845e-05,8.651113606e+26,1.038769218e+20,383.8863251,299.9998982,314273235600.0,315342720000.0
8.01155804108462e-10,8.136876075e-05,1.416493126e+27,9.42938457e+19,371.9209363,299.9998733,1176021256000.0,1175917392000.0,8.02425944335997e-10,1.130697798e-05,7.649226123e+26,1.037823234e+20,383.2906064,299.9998987,302728011300.0,303775584700.0
8.02362116186196e-10,7.966830763e-05,1.390916102e+27,9.429739286e+19,371.8774463,299.9998736,1156070651000.0,1155973890000.0,8.02425944335997e-10,1.130697798e-05,7.649226123e+26,1.037823234e+20,383.2906064,299.9998987,302728011300.0,303775584700.0
8.0356842826393e-10,7.790652909e-05,1.364779305e+27,9.430036335e+19,371.8305031,299.9998738,1134122224000.0,1134033689000.0,8.02425944335997e-10,1.130697798e-05,7.649226123e+26,1.037823234e+20,383.2906064,299.9998987,302728011300.0,303775584700.0
8.04774740341664e-10,7.60764339e-05,1.338186985e+27,9.430272827e+19,371.7797494,299.9998741,1109696541000.0,1109617774000.0,8.06261272714795e-10,1.084826313e-05,6.756775223e+26,1.036851627e+20,382.7195556,299.9998993,291643109500.0,292669245000.0
8.07187364497133e-10,7.215123218e-05,1.283999173e+27,9.430557132e+19,371.6646932,299.9998746,1050108693000.0,1050056839000.0,8.06261272714795e-10,1.084826313e-05,6.756775223e+26,1.036851627e+20,382.7195556,299.9998993,291643109500.0,292669245000.0
8.1201261280807e-10,6.253817709e-05,1.173553282e+27,9.430355677e+19,371.3520051,299.9998757,863553566800.0,863519600300.0,8.10096601093594e-10,1.04229913e-05,5.962505719e+26,1.035856022e+20,382.1704982,299.9998999,280994688000.0,281999835400.0
8.14780983094767e-10,5.530809784e-05,1.110004896e+27,9.429777945e+19,371.0938496,299.9998763,696727205100.0,696663876600.0,8.13931929472393e-10,1.00231678e-05,5.256308485e+26,1.034837893e+20,381.6412492,299.9999006,270761275900.0,271745863900.0
8.17549353381463e-10,4.621688135e-05,1.047122404e+27,9.428871913e+19,370.7431445,299.999877,636921967800.0,638441003600.0,8.17767257851191e-10,9.644320834e-06,4.629051567e+26,1.033798595e+20,381.1300184,299.9999012,260922972500.0,261887410600.0
8.2031772366816e-10,3.538845205e-05,9.854083417e+26,9.427649246e+19,370.2838052,299.9998776,624361499000.0,625864785000.0,8.2160258622999e-10,9.285386225e-06,4.072481264e+26,1.032739375e+20,380.6519192,299.9999019,251461208000.0,252405889000.0
8.23086093954857e-10,2.420876479e-05,9.252453771e+26,9.426122947e+19,369.7373352,299.9998783,611704193000.0,613191455500.0,8.2160258622999e-10,9.285386225e-06,4.072481264e+26,1.032739375e+20,380.6519192,299.9999019,251461208000.0,252405889000.0
8.25854464241553e-10,1.504212529e-05,8.669285845e+26,9.424305944e+19,369.1595928,299.999879,598996809700.0,600467817100.0,8.25437914608788e-10,8.943531735e-06,3.57914739e+26,1.031661377e+20,380.1902537,299.9999026,242358690300.0,243283991900.0
8.2862283452825e-10,9.594382922e-06,8.107851492e+26,9.422212181e+19,368.6021962,299.9998798,586299258500.0,587753837200.0,8.29273242987587e-10,8.616735013e-06,3.142326995e+26,1.030565655e+20,379.7415835,299.9999033,233599248800.0,234505535000.0
8.31391204814947e-10,7.797694072e-06,7.571974079e+26,9.419859863e+19,368.0845452,299.9998805,573692039800.0,575130100100.0,8.33108571366386e-10,8.303819125e-06,2.755957867e+26,1.029453183e+20,379.3050613,299.999904,225167721500.0,226055344500.0
8.34159575101644e-10,8.090065804e-06,7.064753192e+26,9.417272351e+19,367.6026335,299.999881,561253838400.0,562675376900.0,8.33108571366386e-10,8.303819125e-06,2.755957867e+26,1.029453183e+20,379.3050613,299.999904,225167721500.0,226055344500.0
8.3692794538834e-10,8.633585088e-06,6.587590637e+26,9.414475174e+19,367.1488663,299.9998815,549039385600.0,550444462900.0,8.36943899745184e-10,8.004331877e-06,2.414579061e+26,1.028324861e+20,378.8799365,299.9999048,217049869600.0,217919170900.0
8.39696315675037e-10,8.734205885e-06,6.139992639e+26,9.411491337e+19,366.7189953,299.999882,537069024000.0,538457728700.0,8.40779228123983e-10,7.718274244e-06,2.113276728e+26,1.027181523e+20,378.465541,299.9999056,209232306900.0,210083619000.0
8.45233056248431e-10,8.453170956e-06,5.327004356e+26,9.405028506e+19,365.9199766,299.999883,513842775500.0,515199003000.0,8.44614556502782e-10,7.445700571e-06,1.847634714e+26,1.026023946e+20,378.0612767,299.9999063,201702445200.0,202536092600.0
8.56306537395218e-10,7.944464514e-06,3.987996379e+26,9.39034507e+19,364.5083211,299.9998853,470100305800.0,471392628500.0,8.56120541639177e-10,6.70738359e-06,1.227041674e+26,1.022472842e+20,376.9041228,299.9999085,180724132200.0,181506666700.0
8.60696864508209e-10,7.806293425e-06,3.548473758e+26,9.383921713e+19,364.0033219,299.9998862,453712532200.0,454979911800.0,8.59955870017976e-10,6.486690915e-06,1.068308929e+26,1.021265182e+20,376.5354595,299.999909,174233424300.0,174999530900.0
8.650871916212e-10,7.69409153e-06,3.153846847e+26,9.377178848e+19,363.5223499,299.9998872,437843218500.0,439085884200.0,8.63791198396775e-10,6.278048523e-06,9.29142032e+25,1.020046551e+20,376.1746699,299.9999096,167977688200.0,168727664700.0
8.69477518734191e-10,7.605106056e-06,2.799980377e+26,9.370126439e+19,363.0625323,299.9998882,422477851900.0,423696038700.0,8.67626526775573e-10,6.081031868e-06,8.072681464e+25,1.018817515e+20,375.8214075,299.9999101,161948048800.0,162682189500.0
8.73867845847182e-10,7.515795131e-06,2.483079517e+26,9.362773852e+19,362.621545,299.9998892,407602899500.0,408796848700.0,8.75297183533171e-10,5.720231047e-06,6.075113063e+25,1.016330389e+20,375.1362047,299.9999112,150533688100.0,151237027400.0
8.78258172960173e-10,7.400744758e-06,2.199654221e+26,9.355130107e+19,362.1974774,299.9998902,393205318300.0,394375278000.0,8.75297183533171e-10,5.720231047e-06,6.075113063e+25,1.016330389e+20,375.1362047,299.9999112,150533688100.0,151237027400.0
8.87038827186155e-10,7.06386169e-06,1.720653616e+26,9.339006036e+19,361.3937102,299.9998919,365791670500.0,366914426200.0,8.90638497048365e-10,5.121369549e-06,3.399303684e+25,1.011254238e+20,373.8433188,299.9999135,130070386200.0,130715522000.0
