"depth", "composition x", "composition y", "donor conc", "acceptor conc", "ni", "nc", "nv", "eg", "electron affinity", "potential", "e- mobility", "h+ mobility", "electric field", "impact gen rate", "electron conc", "hole conc", "cond. current density", "electron qfl", "hole qfl", "net doping", "recombination rate", "e field x", "e field y", "lattice temperature", "e- mobility x", "e- mobility y", "h+ mobility x", "h+ mobility y", "total doping", "h+ current density", "e- current density", "current flowlines", "total current density", "je- x", "jh+ x", "jtot x", "je- y", "jh+ y", "jtot y", "e- srh tno", "h+ srh tno", "joule heat power", "total heat power", "rec heat power", "heat conductivity", "heat capacity", "peltier-thomson heat power", "cond current x", "cond current y", "ionized acceptor concentration", "ionized donor concentration", "e- ionization coefficient", "h+ ionization coefficient", "acceptor trap dos #1", "acceptor trap ionized density #1"
3.2525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25708, 0, 0, 668.475, 0, 0, 0, 0, 0, 0, 0, 0, 667.484, 36.3311, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2497, 0, 0, 518.523, 0, 0, 0, 0, 0, 0, 0, 0, 518.168, 18.8884, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.3775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24958, 0, 0, 516.952, 0, 0, 0, 0, 0, 0, 0, 0, 516.631, 18.1328, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24371, 0, 0, 457.082, 0, 0, 0, 0, 0, 0, 0, 0, 457.081, -0.6013, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.5025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2436, 0, 0, 457.476, 0, 0, 0, 0, 0, 0, 0, 0, 457.449, -1.42011, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23809, 0, 0, 493.195, 0, 0, 0, 0, 0, 0, 0, 0, 492.699, -22.0081, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.6275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23796, 0, 0, 495.778, 0, 0, 0, 0, 0, 0, 0, 0, 495.185, -23.0156, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2316, 0, 0, 640.89, 0, 0, 0, 0, 0, 0, 0, 0, 638.991, -48.9393, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.7525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23142, 0, 0, 646.257, 0, 0, 0, 0, 0, 0, 0, 0, 644.198, -50.3439, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22277, 0, 0, 935.017, 0, 0, 0, 0, 0, 0, 0, 0, 930.887, -87.0588, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.8775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22251, 0, 0, 944.366, 0, 0, 0, 0, 0, 0, 0, 0, 940.004, -89.1618, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20959, 0, 0, 1441.95, 0, 0, 0, 0, 0, 0, 0, 0, 1434.56, -144.497, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.0025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20918, 0, 0, 1457.34, 0, 0, 0, 0, 0, 0, 0, 0, 1449.62, -147.723, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18906, 0, 0, 2273.15, 0, 0, 0, 0, 0, 0, 0, 0, 2261.01, -232.582, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.1275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18842, 0, 0, 2297.85, 0, 0, 0, 0, 0, 0, 0, 0, 2285.22, -237.474, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
